name,description,link_url,image_url
TRIA Pendant Light,"The TRIA pendant comes in geometric triangle forms. Available in multiple sizes to fit the scale, proportions and light output requirements of the project. Optional acoustic system that maximizes surface area to absorb sound waves and improve harmony in the installed space, providing a perfect integration of lighting and acoustic control.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/TRIAPendantLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Slim Focus Round Light,"The Slim Focus Round Light offers three sizes. Edge-lit technology and non-yellowing optical PMMA light guide plate. Whether configured for pendant mounted or surface mounted applications, it is perfect in conference rooms, open offices, retail settings, or anywhereyou want to make a statement.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/SlimFocusRoundLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Selectable Focus Round Light,"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8"" through 47.2"". Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing micro prismatic optical PMMA. Flexible installations come in pendant, surface and wall mounted. Options are available in selectable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/SelectableFocusRoundLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Focus Round Light,"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8” through 47.2”.Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing microprismatic optical PMMA. Flexible installations come in pendant, surface, recessed and wall mounted. Options are available in tunable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/FocusRoundLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Focus Round Light- Color Options,"The Focus Round Light offers the FOCUS family of LED fixtures in diameters from 13.8” through 47.2”.Recessed light source design achieving perfect glare control. Edge-lit technology and non-yellowing microprismatic optical PMMA. Flexible installations come in pendant, surface, recessed and wall mounted. Options are available in tunable white, direct and indirect light distributions.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/FocusRoundLight-ColorOptions-copy.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Deep Focus Round Light,"The Deep Focus Round Light offers the FOCUS family more choices. Fixture comes in diameters from 11.8"" through 23.6"". Deep recessed light source design achieving perfect glare control. Flexible installations come in pendant and surface mounted. Direct and indirect lighting for option. The Deep Focus Light is perfect for both commercial and residential applications.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/DeepFocusRoundLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Deep Focus Round Light- Red,"The Deep Focus Round Light offers the FOCUS family more choices. Fixture comes in diameters from 11.8"" through 23.6"". Deep recessed light source design achieving perfect glare control. Flexible installations come in pendant and surface mounted. Direct and indirect lighting for option. The Deep Focus Light is perfect for both commercial and residential applications.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/DeepFocusRoundLight-Red.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Deep Focus Round Light- Black,"The Deep Focus Round Light offers the FOCUS family more choices. Fixture comes in diameters from 11.8"" through 23.6"". Deep recessed light source design achieving perfect glare control. Flexible installations come in pendant and surface mounted. Direct and indirect lighting for option. The Deep Focus Light is perfect for both commercial and residential applications.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/DeepFocusRoundLight-Black.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Canoe Pendant Light,"The Canoe pendant body is constructed of high quality, die-cast aluminum alloy, and features a recessed honeycomb lens. This honeycomb cellular light control system reduces the glare effectively. In addition, the lamp body can be ordered wrapped in attractive acoustic style fabric. This fixture is ideal in offices, conference rooms, public buildings, libraries, and other commercial lighting applications.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/CanoePendantLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Vagary Pendant Light,"The Vagary pendent lights exceptionally minimalist design incorporates our ultra-thin, semi-transparent vertical optics. Optional seamless row mounting for continuous light. It is perfect for applications that include conference rooms, open offices, retail settings, anywhere you desire an elegant statement piece.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/VagaryPendantLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
SLAB Pendant Light,"The Slab Pendant Light, with its exceptionally thin profile appears to float across the ceiling landscape. While on, it produces a perfectly even glow, and when off, it is nearly transparent. With LEDs hidden inside the frame, reducing glare, it is perfect for applications that include conference rooms, open offices, retail settings, or anywhere you want to make a statement.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/SLABPendantLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Soar Pendant Light,"The Soar pendant light is designed with two advanced Mutshubishi light guide plates to achieve uniform and anti-glare lighting effect. Elegant appearance looks like flashing wings are soaring in the sky. The middle structure is made of aerometal, super sturdy and corrosion-resistant. It is perfect for applications that include conference rooms, open offices, retail settings, or anywhere you want to make a statement.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/SoarPendantLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Britube Linear Light,"The Britube linear fixture features in streamline tube shape with aluminum base and frosted polycarbonate lens. It is designed to deliver direct and indirect lighting to commercial spaces. 3500K, 4000K and 5000K are in one. Sensor and emergency back-up optional. The Britube linear fixture is available in standard lengths of 4’, 8’ and can be joined together in seamless runs. Highly effective and efficient lighting solutions for offices, retail outlets, storage rooms, conference rooms, hallways and more.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/BritubeLinearLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Hexagon LED Light,"The Hexagon Luminaire is available in a variety of sizes, either surface or pendant mount. This attractive luminaire features aluminum body construction and offers a unique design element. Your Hexagon lighting layout may also incorporate our non-illuminating, Hexagon acoustic panel units in limitless combination. The optional inclusion of these acoustic panel units with their non sound reflecting surface, ads a fabulous element of artistic control and acoustic function. Alone or in combination, the Hexagon lighting system provides an attractive integration of lighting and acoustic control.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/HaxagonLEDLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Magic Cylinder Light (Pendant),"This architectural Magic Cylinder Light is designed for accent lighting and features a state-of-the-art design. Thanks for the detachable tool-less modular design, the luminare can be used as commercial pendant light, surface mounted light, monopoint spot light and track light. The anti-glare design allows for ideal control of visual comfort. It’s widely used in shops and other commercial applications.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/MagicCylinderLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
ARC Linear Pendant,"The ARC suspended linear fixture is designed to deliver direct and indirect lighting to commercial spaces. Aluminum louver optical assembly delivers unique beam angles and reduces glare. 3500K, 4000K and 5000K are in one. Sensor and emergency back-up optional. The ARC suspended linear fixture is available in standard lengths of 4' and can be joined together in seamless runs.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/ARCLinearPendant.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
ARC Linear Pendant With Louver,"The ARC suspended linear fixture is designed to deliver direct and indirect lighting to commercial spaces. Aluminum louver optical assembly delivers unique beam angles and reduces glare. 3500K, 4000K and 5000K are in one. Sensor and emergency back-up optional. The ARC suspended linear fixture is available in standard lengths of 4' and can be joined together in seamless runs.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/ARCLinearPendantWithLouver.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Corrugated Acoustic Light,"The Corrugated acoustic light is made up of a sound absorbing polyester fiber materials. It is a new materials that integrate sound absorbing, heat insulation and decorative effects. The corrugated surface allows for various frequencies of sound to be absorbed within a space. Deep anti-glare cup optic design is for better glare control.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/CorrugatedAcousticLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
Wingsuit Acoustic Light,"The Wingsuit Acoustic Light is a high-performing, sound-absorbing LED pendant luminaire with a wing appearance. The acoustic light is made up of a sound absorbing polyester fiber materials. It is a new materials that integrate sound absorbing, heat insulation and decorative effects. Deep anti-glare cup optic design is for better glare control. Direct and indirect distributions.",https://www.abovealllighting.com/product/LED-INDOOR-FIXTURE/Pendant/WingsuitAcousticLight.html,https://www.abovealllighting.com/Uploads/202302/CCT_FRAME_LED_LIGHTNEW500X500.png
