name,description,link_url,image_url,manufacturer_id
36″ Wide Sanctuary Pendant | 159085,no description available.,https://2ndave.com/product/36-wide-sanctuary-pendant-159085/,https://2ndave.com/wp-content/uploads/2022/12/159085.jpg,1261
38″L Neo Pot Rack | 118361,"A transitional functional design that combines form with function, this pot rack showcases scroll accents and hardware in a French Bronze finish. The frame is designed with hooks to display fine cookware for easy access in today’s kitchens. Handcrafted in the USA by expert artisans, this fixture is available in custom sizes, styles, colors and with a broad range of lamping options if illumination is desired. This 38-inch fixture also can be personalized with your brand name or logo, or family name. (Cookware not included)",https://2ndave.com/product/38l-neo-pot-rack-118361/,https://2ndave.com/wp-content/uploads/2022/12/118361.jpg,1261
38″L Neo Pot Rack | 193623,(Cookware not included),https://2ndave.com/product/38l-neo-pot-rack-193623/,https://2ndave.com/wp-content/uploads/2022/12/193623.jpg,1261
38″L Neo Pot Rack | 194373,"A transitional functional design that combines form with function, these elegant lighted pot rack showcases scroll accents and hardware in a Tuscan Ivory finish. The frame is designed with hooks to display fine cookware and accessories for easy access in today’s kitchens and other culinary spaces. Handcrafted in the USA by expert artisans, this oblong rack is available in custom sizes, styles, colors and with a broad range of lamping options including LED if illumination is desired. This 38-inch long fixture also can be personalized with your brand name, logo, or family name. (Cookware not included)",https://2ndave.com/product/38l-neo-pot-rack-194373/,https://2ndave.com/wp-content/uploads/2022/12/194373.jpg,1261
38″W Barrel Stave Metallo 8 LT Chandelier | 167781,"Rustic charm blends with gothic beauty. This chandelier is inspired by antique staves traditionally bound by metal hoops in the construction of beer/whisky barrels and wine casks. Oil Rubbed Bronze finished curved arms of Solid Steel support bobeches accented with eight Ivory faux candlelights, which line up like soldiers at attention in abeyance of the barrel to which they serve. This chandelier is ideal for lobbies, foyers, banquet rooms and reception areas. Custom crafted by artisans in our 180,000 square foot manufacturing facility in Yorkville, New York, this fixture is UL and cUL listed for damp and dry locations. Custom sizes, designs and finishes are available, as well as dimmable energy efficient lamping options.",https://2ndave.com/product/38w-barrel-stave-metallo-8-lt-chandelier-167781/,https://2ndave.com/wp-content/uploads/2022/12/167781.jpg,1261
38″W Biscayne Pendant | 193402,"A rich, classy pendant comes to light beautifully. The Natural Textrene shade crowns a candelabra featuring Six Amber faux candlelights perched on bobeches in a Polished Nickel finish, to match the complementary Orb-stacked frame with hardware and stylized finial. Handmade in our manufacturing facility in Yorkville, NY, this versatile pendant is available in custom sizes, designs and colors. Dimmable energy efficient lamping options such as LED are available. The Biscayne Pendant is UL and cUL listed for damp and dry locations however, however we do not recommend installing it in spaces that accumulate a large amount of moisture.",https://2ndave.com/product/38w-biscayne-pendant-193402/,https://2ndave.com/wp-content/uploads/2022/12/193402.jpg,1261
38″W Hickory Treasures 12 LT LED Pendant | 145938,"Designed with the look of a fine piece of furniture, this stylized pendant features Toasted Chestnut finished arms of steel that capture a warm feeling of relaxation and serenity to enhance Modern Living.12 Contrail Mist Idalight tips are designed like shimmering points of a star illuminating with integral 1-watt LEDs for energy savings, minimal maintenance and long life.Custom configurations, sizes and colors are available, as well as other lamping options. Handcrafted at the foothills of New York?s spectacular Adirondack Mountains, this fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/38w-hickory-treasures-12-lt-led-pendant-145938/,https://2ndave.com/wp-content/uploads/2023/06/145938.jpg,1261
38″W Loxley Hugo 12 LT Chandelier | 189559,"Blending an elegant style with a classic distinguished look, Loxley Hugo is custom crafted with two tiers of 12 Clear Seeded Glass Cylindres on an Oil Rubbed Bronze finished frame that features a bottom ring and an upper tier crossbar. The chandelier is ideal for illuminating lobbies, conference rooms, entryways and other large residential and commercial spaces. Loxley is handcrafted by highly skilled artisans in the USA in our manufacturing facility in Yorkville, New York. Custom colors, styles and sizes are available, as well as dimmable energy efficient lamping options. The Grand styled fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/38w-loxley-hugo-12-lt-chandelier-189559/,https://2ndave.com/wp-content/uploads/2022/12/189559.jpg,1261
38″W Sabrina 8 LT Chandelier | 167058,"Underscored with Quatrefoil designs representative of a historical architectural icon dating back to the Renaissance era, this rich distinguished design highlights the borders of this chandelier. Sabrina features a central structure adorned with eight Ivory faux candlelights, complemented with decorative accents and hardware featured in a Textured Black finish. Each of the luminaires is perched on bobeches with Gothic styled arms. Handcrafted in the USA, this chandelier is available in custom designs, colors, sizes and dimmable energy efficient lamping. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/38w-sabrina-8-lt-chandelier-167058/,https://2ndave.com/wp-content/uploads/2022/12/167058.jpg,1261
38″W West Albany 16 LT Pendant | 131145,"The West Albany Pendant displays an Octagon shaped lantern featuring Clear Seeded Glass panels that reveal 2 8-light faux candelabras. The hardware and frame are offered in an Antique Iron Gate finish. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York, this lovely fixture is offered in custom sizes, styles and colors, as well as dimmable energy efficient lamping options such as LED. The pendant is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/38w-west-albany-16-lt-pendant-131145/,https://2ndave.com/wp-content/uploads/2022/12/131145.jpg,1261
39″ Long Loxley 18 Light Oblong Chandelier | 227391,The decorative candle cover for this item has been discontinued. We can still make this item and have other candle covers to choose from!,https://2ndave.com/product/39-long-loxley-18-light-oblong-chandelier-227391/,https://2ndave.com/wp-content/uploads/2022/12/227391.jpg,1261
39″ Long Loxley 18 Light Oblong Chandelier | 249385,"Updating a classic lighting design with a modern look and technology. This stunning chandelier is custom crafted with 18 Desert Sand Art Glass LED diffusers featured across this sturdy frame which is finished in a Vintage Moss Patina. Ideal for illuminating entryways, ballrooms, lobbies and other residential, hospitality and commercial settings. Overall height ranges from 30 to 59 inches as the chain can be easily adjusted in the field. The Loxley Chandelier is featured in our American made, American designed handcrafted Transitional Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/39-long-loxley-18-light-oblong-chandelier-249385-2/,https://2ndave.com/wp-content/uploads/2022/12/249385.jpg,1261
39″ Long Mission Prime Pot Rack | 254426,"Reminiscent of the Mission revival movement experiencing a resurgence today, this handsome minimalist design features welcoming light which is evoked through a stunning Amber Mica shade. The decorative shade is enhanced with Antique Copper finished hardware and hooks to display fine cookware and accessories. The overall height ranges from 21 to 27 inches as the chain length can be easily adjusted in the field. The Mission Prime Pot Rack is featured in our American-made, American-designed, handcrafted Mission Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations. (Cookware not included)",https://2ndave.com/product/39-long-mission-prime-pot-rack-254426/,https://2ndave.com/wp-content/uploads/2023/02/254426.jpg,1261
39″ Wide Anillo Halo Pendant | 214093,"A modern sophisticated pendant featuring a spectral halo of ambient light that creates a stunning visual effect and breathtaking drama. Eliminating the power cord, our exclusive proprietary suspension system is engineered with low voltage spacecraft cables for balance, precision and a clean aesthetic. This Bronze finished solid ring reveals a Statuario Idalight diffuser. Integral LEDs deliver dimmability, energy savings, minimal maintenance and long life. The overall height of this pendant ranges from 4 to 74 inches as the cable length can be easily adjusted in the field to accommodate your specific lighting application needs. Diffuser colors, metal finishes and fixture sizes can be customized to your needs.",https://2ndave.com/product/39-wide-anillo-halo-pendant-214093/,https://2ndave.com/wp-content/uploads/2022/12/214093.jpg,1261
39″ Wide Bordeaux Fireplace Screen | 126250,"A stunning Nouveau design defines this graceful decorative fireplace screen. Hand Forged Iron Scrollwork is featured in a Corinth finish. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Metal finishes, designs and sizes can be customized to your needs.",https://2ndave.com/product/39-wide-bordeaux-fireplace-screen-126250/,https://2ndave.com/wp-content/uploads/2022/12/126250.jpg,1261
